family,sku,roc,N,chord_skip,R_ring,chord_mm,aoi_deg,n_exit,spots_per_mirror,mode_s,amp_ratio,d_norm,extent_norm,A_req_mm,w_typ_mm,th_t,th_s,opl_est_m,phase_err_t,phase_err_s,phase_err_res,throughput_est,envelope_mm
one_inch,CM254-200-M01,400.0,13,5,57.75,107.99437603016541,20.769230769230763,65,5,sin,0.7,0.19791557204676247,1.217496143191241,5.063740898156641,0.3510965882776292,0.7795214655949497,0.7264173721401357,7.019634441960752,0.4034128062350426,0.09323938526192066,0.28001908577591794,0.2841935566162781,151.5
one_inch,CM254-100-M01,200.0,14,5,64.75,116.67546839336327,25.714285714285715,70,5,sin,1.4,0.22265421859993315,1.7095820397043122,4.194755241523775,0.316989975259725,1.2105550854827083,1.0765194780418788,8.167282787535429,0.08414566313483718,0.041860223223519455,0.030750908897706666,0.26350895556059256,165.5
one_inch,CM254-100-M01,200.0,14,5,65.0,117.12595282731449,25.714285714285715,70,5,sin,1.4,0.22265421859993315,1.7095820397043122,4.198481274860988,0.3174047837803122,1.2132252231493863,1.0788233260762943,8.198816697912015,0.10276397353262823,0.11940913918556717,0.03075282032838582,0.26350895556059256,166.0
one_inch,CM254-050-M01,100.0,10,3,43.25,69.97997001343296,36.0,70,7,sin,0.7,0.2681548979405416,1.1900511781378573,2.928622318851512,0.2426622095090098,1.435382864328341,1.122034657129841,4.898597900940307,0.05416441188949861,0.002609659344035009,0.041596471385689955,0.26350895556059256,122.5
one_inch,CM254-075-M01,150.0,10,3,65.0,105.17220926874317,36.0,70,7,sin,0.7,0.2681548979405416,1.1900511781378573,3.336869371866299,0.2973989329268633,1.4370647373849552,1.123245032344499,7.362054648812022,0.06356670207349069,0.08733592437009818,0.04159767504647058,0.26350895556059256,166.0
one_inch,CM254-075-M01,150.0,10,3,64.75,104.7677007715557,36.0,70,7,sin,0.7,0.2681548979405416,1.1900511781378573,3.3338907101295643,0.2969995615598566,1.4337006057807082,1.1208235760597736,7.333739054008899,0.1719225102238049,0.08216601556068426,0.0416252287600198,0.26350895556059256,165.5
one_inch,CM254-050-M01,100.0,10,3,43.5,70.38447851062043,36.0,70,7,sin,0.7,0.2681548979405416,1.1900511781378573,2.9322677338883727,0.2431509774575899,1.440427347091751,1.125663677206231,4.92691349574343,0.29894938154919615,0.2566410646913404,0.04169038921067131,0.26350895556059256,123.0
one_inch,CM254-150-M01,300.0,10,3,55.75,90.20539487280664,36.0,70,7,cos,1.4,0.43597760716227685,1.6876002510008563,2.171862965961978,0.32344180949223433,0.8913873723282132,0.7124830429789327,6.314377641096465,0.43473700882094235,0.3916694489113972,0.0530576831606433,0.26350895556059256,147.5
one_inch,CM254-150-M01,300.0,10,3,55.75,90.20539487280664,36.0,70,7,sin,1.4,0.3516195376805489,1.6956320465929944,2.692920948678129,0.32344180949223433,0.8913873723282132,0.7124830429789327,6.314377641096465,0.43473700882094235,0.3916694489113972,0.0530576831606433,0.26350895556059256,147.5
one_inch,CM254-200-M01,400.0,10,3,76.25,123.37509164217948,36.0,70,7,cos,1.4,0.43597760716227685,1.6876002510008563,2.413882052601137,0.3761992606325045,0.9036457874986789,0.7220254527259998,8.636256414952564,0.42335205311166035,0.27629923338330187,0.05306166515865074,0.26350895556059256,188.5
one_inch,CM254-200-M01,400.0,10,3,76.25,123.37509164217948,36.0,70,7,sin,1.4,0.3516195376805489,1.6956320465929944,2.9930035407222655,0.3761992606325045,0.9036457874986789,0.7220254527259998,8.636256414952564,0.42335205311166035,0.27629923338330187,0.05306166515865074,0.26350895556059256,188.5
one_inch,CM254-200-M01,400.0,10,3,74.5,120.54353216186718,36.0,70,7,cos,1.4,0.43597760716227685,1.6876002510008563,2.4024931869346573,0.3737166154317223,0.8924581088637418,0.7133169856480963,8.438047251330703,0.3597854513339449,0.3332934620699426,0.05308883635478262,0.26350895556059256,185.0
one_inch,CM254-200-M01,400.0,10,3,74.5,120.54353216186718,36.0,70,7,sin,1.4,0.3516195376805489,1.6956320465929944,2.9788823390554935,0.3737166154317223,0.8924581088637418,0.7133169856480963,8.438047251330703,0.3597854513339449,0.3332934620699426,0.05308883635478262,0.26350895556059256,185.0
one_inch,CM254-150-M01,300.0,10,3,57.0,92.22793735874401,36.0,70,7,cos,1.4,0.43597760716227685,1.6876002510008563,2.181271269771213,0.32549271438333743,0.9020536235925248,0.7207866811494645,6.455955615112082,0.31190057968087004,0.18958522302583347,0.05310523439276815,0.26350895556059256,150.0
one_inch,CM254-150-M01,300.0,10,3,57.0,92.22793735874401,36.0,70,7,sin,1.4,0.3516195376805489,1.6956320465929944,2.7045864261122428,0.32549271438333743,0.9020536235925248,0.7207866811494645,6.455955615112082,0.31190057968087004,0.18958522302583347,0.05310523439276815,0.26350895556059256,150.0
one_inch,CM254-050-M01,100.0,14,3,67.75,84.48286815185838,51.42857142857143,70,5,sin,1.4,0.2226542185999333,1.7095820397043122,3.769459448397328,0.2696430240135214,1.9337103940657852,1.0778108936108235,5.913800770630087,0.27124348024386435,0.04853886660261608,0.06336088579495815,0.26350895556059256,171.5
one_inch,CM254-050-M01,100.0,14,3,67.5,84.17112325092901,51.42857142857143,70,5,sin,1.4,0.2226542185999333,1.7095820397043122,3.766424481521177,0.2693051499243783,1.9283674304404068,1.0756031517285525,5.891978627565031,0.10276397353263533,0.10600306515635438,0.06347249259353309,0.26350895556059256,171.0
one_inch,CM254-200-M01,400.0,14,3,61.75,77.00099052955359,51.42857142857143,70,5,sin,0.7,0.1756937628362531,1.2067969894123298,5.698145338605202,0.35056429786370175,0.8075788752181826,0.4949832443442298,5.390069337068751,0.018146499343490774,0.09130791460836107,0.1020391540853601,0.26350895556059256,159.5
one_inch,CM254-250-M01,500.0,14,3,77.0,96.01742948624495,51.42857142857143,70,5,sin,0.7,0.1756937628362531,1.2067969894123298,6.16629033509929,0.39168937585720714,0.8065404631950343,0.49436911754935275,6.721220064037147,0.09083534096388135,0.04831903896696943,0.10204379859512785,0.26350895556059256,190.0
one_inch,CM254-200-M01,400.0,14,3,62.0,77.31273543048295,51.42857142857143,70,5,sin,0.7,0.1756937628362531,1.2067969894123298,5.7024364892269395,0.3509412620635169,0.8093072740472633,0.4960052394302366,5.411891480133806,0.10284141869216157,0.1628475706288377,0.10204517793093297,0.26350895556059256,160.0
one_inch,CM254-250-M01,500.0,14,3,76.75,95.7056845853156,51.42857142857143,70,5,sin,0.7,0.1756937628362531,1.2067969894123298,6.162436543397895,0.3913508322746046,0.8051543036107215,0.4935491916915184,6.699397920972092,0.1878665118657672,0.009075771081437978,0.1020596276634955,0.26350895556059256,189.5
one_inch,CM254-250-M01,500.0,10,3,54.5,88.18285238686927,36.0,70,7,sin,1.4,0.1907908069741094,1.6956320465929944,5.350074581608125,0.36037252339834247,0.6729280988122671,0.5407610542752267,6.172799667080849,0.018922886988196552,0.15416195618835005,0.16915728025892732,0.26350895556059256,145.0
one_inch,CM254-250-M01,500.0,10,3,54.75,88.58736088405675,36.0,70,7,sin,1.4,0.1907908069741094,1.6956320465929944,5.354732603899051,0.36081687731423706,0.6745309072915744,0.54203112359516,6.201115261883973,0.09327370656331979,0.24306680858368068,0.16916035884396993,0.26350895556059256,145.5
one_inch,CM254-150-M01,300.0,14,3,72.25,90.09427636858699,51.42857142857143,70,5,sin,1.4,0.5093350797684687,1.664579166481747,1.9335095098785666,0.3424021102235463,1.0258954402554326,0.621927285914539,6.306599345801089,0.4439502146849641,0.44738713623937443,0.1940625292447387,0.26350895556059256,180.5
one_inch,CM254-150-M01,300.0,14,3,73.75,91.96474577416319,51.42857142857143,70,5,sin,1.4,0.5093350797684687,1.664579166481747,1.9411597318019302,0.34435037342033775,1.0375480176174134,0.6285690293406937,6.437532204191424,0.37173020065369755,0.017534903591450046,0.19410727298702818,0.26350895556059256,183.5
one_inch,CM254-500-M01,1000.0,10,3,49.5,80.0926824431198,36.0,70,7,cos,1.4,0.4359776071622781,1.6876002510008563,2.587729919563422,0.4140961491567476,0.4487271930017521,0.36196257032160456,5.606487771018386,0.005023025775283685,0.20463869379397437,0.20866633496399484,0.26350895556059256,135.0
one_inch,CM254-750-M01,1500.0,10,3,74.25,120.1390236646797,36.0,70,7,cos,1.4,0.4359776071622781,1.6876002510008563,3.014660038253416,0.5071621349427331,0.4487271930017521,0.36196257032160456,8.40973165652758,0.005023025775283685,0.20463869379397437,0.20866633496399484,0.26350895556059256,184.5
one_inch,CM254-500-M01,1000.0,10,3,49.5,80.0926824431198,36.0,70,7,sin,1.4,0.3516195376805497,1.6956320465929944,3.2085597568200845,0.4140961491567476,0.4487271930017521,0.36196257032160456,5.606487771018386,0.005023025775283685,0.20463869379397437,0.20866633496399484,0.26350895556059256,135.0
one_inch,CM254-750-M01,1500.0,10,3,74.25,120.1390236646797,36.0,70,7,sin,1.4,0.3516195376805497,1.6956320465929944,3.737915926274679,0.5071621349427331,0.4487271930017521,0.36196257032160456,8.40973165652758,0.005023025775283685,0.20463869379397437,0.20866633496399484,0.26350895556059256,184.5
one_inch,CM254-750-M01,1500.0,10,3,74.5,120.54353216186718,36.0,70,7,cos,1.4,0.4359776071622781,1.6876002510008563,3.0166815789061125,0.507602808171005,0.4494949504112164,0.3625781759539941,8.438047251330703,0.048719992887217956,0.24773108806124355,0.2086668836632723,0.26350895556059256,185.0
one_inch,CM254-750-M01,1500.0,10,3,74.5,120.54353216186718,36.0,70,7,sin,1.4,0.3516195376805497,1.6956320465929944,3.740422460645202,0.507602808171005,0.4494949504112164,0.3625781759539941,8.438047251330703,0.048719992887217956,0.24773108806124355,0.2086668836632723,0.26350895556059256,185.0
one_inch,CM254-500-M01,1000.0,10,3,49.75,80.49719094030728,36.0,70,7,cos,1.4,0.4359776071622781,1.6876002510008563,2.5902043208305607,0.4146355409285508,0.4498783712645972,0.3628856044336787,5.634803365821509,0.07555945262387453,0.2692510816391618,0.2086676638271558,0.26350895556059256,135.5
one_inch,CM254-500-M01,1000.0,10,3,49.75,80.49719094030728,36.0,70,7,sin,1.4,0.3516195376805497,1.6956320465929944,3.211627798916729,0.4146355409285508,0.4498783712645972,0.3628856044336787,5.634803365821509,0.07555945262387453,0.2692510816391618,0.2086676638271558,0.26350895556059256,135.5
one_inch,CM254-100-M01,200.0,10,3,52.5,84.94678440936949,36.0,70,7,sin,1.4,0.2978037489048437,1.7106234030828014,2.969553393065047,0.29217206651393496,1.0758322950780022,0.8547819358819692,5.946274908655864,0.08996303069488576,0.1444750935317778,0.21315620978160305,0.26350895556059256,141.0
one_inch,CM254-100-M01,200.0,10,3,52.75,85.35129290655695,36.0,70,7,sin,1.4,0.2978037489048437,1.7106234030828014,2.972370624262965,0.2925915575200707,1.078671078874335,0.8569487854926555,5.974590503458987,0.10875183504841246,0.29615456627982084,0.21315876551997515,0.26350895556059256,141.5
one_inch,CM254-050-M01,100.0,14,5,69.5,125.23467263843627,25.714285714285715,70,5,cos,1.4,0.8301004829070836,1.5942096599170292,1.13506092894225,0.32110731262196224,1.9714279194962687,1.6994765727574666,8.76642708469054,0.2301223932120955,0.41716074338947706,0.24371789724939827,0.26350895556059256,175.0
one_inch,CM254-050-M01,100.0,14,5,69.5,125.23467263843627,25.714285714285715,70,5,sin,0.7,0.16872910363423985,1.2128458815433902,5.584185566980769,0.32110731262196224,1.9714279194962687,1.6994765727574666,8.76642708469054,0.2301223932120955,0.41716074338947706,0.24371789724939827,0.26350895556059256,175.0
one_inch,CM254-050-M01,100.0,14,5,69.75,125.68515707238747,25.714285714285715,70,5,cos,1.4,0.8301004829070836,1.5942096599170292,1.1373506985561461,0.3220576820530828,1.9768641778523064,1.7035702297237687,8.797960995067122,0.15041569171055258,0.13060475574832608,0.24377099280640266,0.26350895556059256,175.5
one_inch,CM254-050-M01,100.0,14,5,69.75,125.68515707238747,25.714285714285715,70,5,sin,0.7,0.16872910363423985,1.2128458815433902,5.5954505996354875,0.3220576820530828,1.9768641778523064,1.7035702297237687,8.797960995067122,0.15041569171055258,0.13060475574832608,0.24377099280640266,0.26350895556059256,175.5
one_inch,CM254-019-M01,38.0,8,3,35.0,64.67156727579007,22.5,72,9,sin,1.0,0.20093470486834744,1.3927284806400382,4.494155538154556,0.3015159083457674,2.5719713345168627,2.1801470893250694,4.656352843856885,0.1720304765836751,0.10904224808468044,0.012469896057588234,0.25566297640877594,106.0
one_inch,CM254-025-M01,50.0,8,3,39.25,72.52454330213601,22.5,72,9,sin,0.7,0.4666356244472581,1.0571187255933046,1.7516320583988652,0.2586869596863952,2.1773021820079834,1.917797042159037,5.221767117753792,0.3138755749148494,0.14868972250024726,0.0853885277421885,0.25566297640877594,114.5
one_inch,CM254-075-M01,150.0,15,2,76.5,62.230706390597426,66.0,75,5,cos,1.4,0.39575125510273423,1.6924385805271196,2.2303309595591982,0.2913281382700192,1.5907976603682872,0.5894319080040467,4.667302979294807,0.07069630879059119,0.22509595004639138,0.2461312386132649,0.24432985211691155,189.0
one_inch,CM254-075-M01,150.0,15,2,76.5,62.230706390597426,66.0,75,5,sin,1.4,0.33071168534986545,1.699187543159296,2.6689600508257256,0.2913281382700192,1.5907976603682872,0.5894319080040467,4.667302979294807,0.07069630879059119,0.22509595004639138,0.2461312386132649,0.24432985211691155,189.0
one_inch,CM254-075-M01,150.0,15,2,76.75,62.43407471213532,66.0,75,5,cos,1.4,0.39575125510273423,1.6924385805271196,2.2316432793528405,0.2915878143727342,1.594131777931083,0.5904231864538254,4.682555603410149,0.17936250841909995,0.29944183377980593,0.2461563456080677,0.24432985211691155,189.5
one_inch,CM254-075-M01,150.0,15,2,76.75,62.43407471213532,66.0,75,5,sin,1.4,0.33071168534986545,1.699187543159296,2.6705304586112284,0.2915878143727342,1.594131777931083,0.5904231864538254,4.682555603410149,0.17936250841909995,0.29944183377980593,0.2461563456080677,0.24432985211691155,189.5
one_inch,CM254-100-M01,200.0,15,4,76.75,114.07273071078,42.0,75,5,sin,0.7,0.17816017015727492,1.2099631384088056,5.335447189684454,0.32528208958966837,1.3361489910440159,0.9568015366395735,8.5554548033085,0.31979058657219284,0.4965157845972392,0.2863627876672267,0.24432985211691155,189.5
one_inch,CM254-100-M01,200.0,15,4,77.0,114.4443031235187,42.0,75,5,sin,0.7,0.17816017015727492,1.2099631384088056,5.339217916714667,0.32561798627432803,1.3387186439321834,0.9584897181891046,8.583322734263902,0.1270666199596171,0.3699021683823993,0.2864474721056756,0.24432985211691155,190.0
one_inch,CM254-250-M01,500.0,11,3,52.25,78.97583052001998,40.909090909090914,77,7,sin,1.4,0.3322156592605378,1.6773294025013632,3.043106855829446,0.3554838751548209,0.6583545740467738,0.49361011423352563,6.081138950041539,0.4278197441648963,0.3088669529039585,0.006658985785410687,0.2370549307701305,140.5
one_inch,CM254-250-M01,500.0,11,3,52.25,78.97583052001998,40.909090909090914,77,7,cos,1.0,0.273899566152407,1.3785402617344338,3.6910162528227772,0.3554838751548209,0.6583545740467738,0.49361011423352563,6.081138950041539,0.4278197441648963,0.3088669529039585,0.006658985785410687,0.2370549307701305,140.5
one_inch,CM254-250-M01,500.0,11,3,50.75,76.70858179695722,40.909090909090914,77,7,sin,1.4,0.3322156592605378,1.6773294025013632,3.026612503105312,0.3527440340226589,0.6484845728455342,0.486328001229657,5.906560798365706,0.33217034833056047,0.25185574839393254,0.0066864872172635315,0.2370549307701305,137.5
one_inch,CM254-250-M01,500.0,11,3,50.75,76.70858179695722,40.909090909090914,77,7,cos,1.0,0.273899566152407,1.3785402617344338,3.6710100792413454,0.3527440340226589,0.6484845728455342,0.486328001229657,5.906560798365706,0.33217034833056047,0.25185574839393254,0.0066864872172635315,0.2370549307701305,137.5
one_inch,CM254-025-M01,50.0,11,5,47.5,94.0330369786886,8.181818181818176,77,7,cos,0.7,0.2348316310724611,1.1971549578341412,4.721797733468216,0.4044137316722956,2.6905658417935308,2.6090488936134033,7.240543847359022,0.17154531882448865,0.16516502151470647,0.020873911373445242,0.2370549307701305,131.0
one_inch,CM254-025-M01,50.0,11,5,47.5,94.0330369786886,8.181818181818176,77,7,sin,0.7,0.19438299488957228,1.2001168879699324,5.704343962672809,0.4044137316722956,2.6905658417935308,2.6090488936134033,7.240543847359022,0.17154531882448865,0.16516502151470647,0.020873911373445242,0.2370549307701305,131.0
one_inch,CM254-500-M01,1000.0,11,4,50.75,92.32764752848361,24.545454545454543,77,7,sin,0.7,0.3977867933836283,1.199437979664439,2.854420153740197,0.4177253199629582,0.4544559151465871,0.4127633693629435,7.109228859693237,0.43558627679948714,0.36685290504871304,0.027555055802261974,0.2370549307701305,137.5
one_inch,CM254-750-M01,1500.0,11,4,72.5,131.89663932640516,24.545454545454543,77,7,sin,0.7,0.3977867933836283,1.199437979664439,3.29393094974708,0.5051411150634901,0.44331819834426095,0.40267740192775736,10.156041228133198,0.4220179169796303,0.4097665874606129,0.027556868718954464,0.2370549307701305,181.0
one_inch,CM254-750-M01,1500.0,11,4,76.0,138.26406329388678,24.545454545454543,77,7,sin,0.7,0.3977867933836283,1.199437979664439,3.325337110425463,0.5113875930378626,0.4540760938719174,0.41241945327858337,10.646332873629282,0.40634003864991186,0.34037136655298994,0.027558069421394493,0.2370549307701305,188.0
one_inch,CM254-500-M01,1000.0,11,4,48.5,88.23430354938827,24.545454545454543,77,7,sin,0.7,0.3977867933836283,1.199437979664439,2.8297365663533194,0.4128159174250429,0.4440946743658145,0.40338062881584213,6.794041373302897,0.3622292633200068,0.3556181170780839,0.027562459500967917,0.2370549307701305,133.0
one_inch,CM254-050-M01,100.0,11,3,61.0,92.2014480712195,40.909090909090914,77,7,sin,0.7,0.19438299488956684,1.200116887969934,4.330004874210204,0.2708396576677008,1.792610797291691,1.2627600303523798,7.099511501483902,0.19904536649070437,0.1568499241503396,0.04047115564579773,0.2370549307701305,158.0
one_inch,CM254-050-M01,100.0,11,3,61.25,92.57932285839664,40.909090909090914,77,7,sin,0.7,0.19438299488956684,1.200116887969934,4.3343860008636215,0.27126546592764167,1.7977393629734164,1.2657554537815765,7.128607860096541,0.19585419100215873,0.07379767989780461,0.04047291271455156,0.2370549307701305,158.5
one_inch,CM254-100-M01,200.0,11,3,66.0,99.75894381476209,40.909090909090914,77,7,sin,1.4,0.272210205194799,1.691902299252727,3.386733756531603,0.31095174540281006,1.2238794292677349,0.8981780689938215,7.6814386737366815,0.009063554078199587,0.044672933548806526,0.050896864279223304,0.2370549307701305,168.0
one_inch,CM254-075-M01,150.0,11,3,49.5,74.81920786107158,40.909090909090914,77,7,sin,1.4,0.272210205194799,1.691902299252727,3.080649460367519,0.26929211086994453,1.2238794292677349,0.8981780689938217,5.761079005302511,0.009063554078199587,0.04467293354882074,0.050896864279237515,0.2370549307701305,135.0
one_inch,CM254-100-M01,200.0,11,3,66.25,100.13681860193923,40.909090909090914,77,7,sin,1.4,0.272210205194799,1.691902299252727,3.3893974196271635,0.3113142835417162,1.226536527446186,0.9000022448445244,7.710535032349321,0.19553300566252219,0.1851344740529406,0.0509284792787158,0.2370549307701305,168.5
one_inch,CM254-075-M01,150.0,11,3,49.75,75.1970826482487,40.909090909090914,77,7,sin,1.4,0.272210205194799,1.691902299252727,3.0837243060890076,0.26971061306233896,1.2274216635731863,0.9006097166396924,5.790175363915149,0.26368848744155216,0.23190980228086389,0.050954456682584914,0.2370549307701305,135.5
one_inch,CM254-075-M01,150.0,11,2,73.5,79.47420016597285,57.27272727272727,77,7,sin,1.4,0.4267837029905486,1.4896263214860372,2.0772082115114734,0.2932593061956206,1.5507949932215062,0.7762392588181012,6.119513412779909,0.030693641643832592,0.0801625107877264,0.06735960589560663,0.2370549307701305,183.0
one_inch,CM254-075-M01,150.0,11,2,73.25,79.20387975724505,57.27272727272727,77,7,sin,1.4,0.4267837029905486,1.4896263214860372,2.0758430018735363,0.29296798158330206,1.54746087565871,0.774847596864423,6.098698741307869,0.22603341069146055,0.026995459645494435,0.06741449331280541,0.2370549307701305,182.5
one_inch,CM254-050-M01,100.0,11,4,59.0,107.33657545183317,24.545454545454543,77,7,sin,1.4,0.24397900306556333,1.710512409740536,3.5873843927397178,0.2876232338767988,1.7517827780414443,1.54716195959021,8.264916309791154,0.2012101951698959,0.24904994796596114,0.08523607664152272,0.2370549307701305,154.0
one_inch,CM254-050-M01,100.0,11,4,59.25,107.79139144951043,24.545454545454543,77,7,sin,1.4,0.24397900306556333,1.710512409740536,3.5934898102155857,0.2883680307113295,1.75686818912582,1.5513000765812421,8.299937141612304,0.1903664583270448,0.06958506034350975,0.08524041035164287,0.2370549307701305,154.5
one_inch,CM254-500-M01,1000.0,11,3,58.75,88.80057498662535,40.909090909090914,77,7,sin,1.4,0.2503922951593935,1.6773294025013632,4.651471826499861,0.4323463532532782,0.4896447346422176,0.3684436865158639,6.8376442739701515,0.0035327243732332647,0.09582997941338078,0.09319515486708892,0.2370549307701305,153.5
one_inch,CM254-500-M01,1000.0,11,3,58.5,88.42270019944822,40.909090909090914,77,7,sin,1.4,0.2503922951593935,1.6773294025013632,4.6476647628960714,0.4318697235564928,0.48858054877259033,0.36764995754387875,6.808547915357512,0.07840958758806593,0.03471284857052481,0.0931967993227148,0.2370549307701305,153.0
one_inch,CM254-075-M01,150.0,11,3,67.25,101.64831775064773,40.909090909090914,77,7,cos,0.7,0.26519669904375504,1.182554656665128,3.3720128799204,0.297123342443958,1.4672782091268255,1.0611572964047433,7.8269204667998755,0.11691342646698999,0.027702829830612785,0.10379050546553648,0.2370549307701305,170.5
one_inch,CM254-075-M01,150.0,11,3,67.5,102.02619253782487,40.909090909090914,77,7,cos,0.7,0.26519669904375504,1.182554656665128,3.3748105499568157,0.2974943088732936,1.4706289056333368,1.0633369912008985,7.856016825412515,0.14109020453438248,0.19553932913457217,0.10379741387342224,0.2370549307701305,171.0
one_inch,CM254-1000-M01,2000.0,11,3,52.75,79.73158009437425,40.909090909090914,77,7,sin,1.4,0.3322156592605378,1.6773294025013632,3.9018112932685107,0.498121405551705,0.32625265272815834,0.24609376076472622,6.139331667266817,0.011286968650153995,0.09966365734516103,0.10814465891856768,0.2370549307701305,141.5
one_inch,CM254-1000-M01,2000.0,11,3,52.75,79.73158009437425,40.909090909090914,77,7,cos,1.0,0.27389956615240774,1.3785402617344333,4.732547879912059,0.498121405551705,0.32625265272815834,0.24609376076472622,6.139331667266817,0.011286968650153995,0.09966365734516103,0.10814465891856768,0.2370549307701305,141.5
one_inch,CM254-1000-M01,2000.0,11,3,53.0,80.10945488155137,40.909090909090914,77,7,sin,1.4,0.3322156592605378,1.6773294025013632,3.905412466581726,0.4987195886348856,0.3270317975705273,0.24667920017931783,6.168428025879456,0.04870718421225817,0.1447424922687155,0.10814505215055245,0.2370549307701305,142.0
one_inch,CM254-1000-M01,2000.0,11,3,53.0,80.10945488155137,40.909090909090914,77,7,cos,1.0,0.27389956615240774,1.3785402617344333,4.736915780829782,0.4987195886348856,0.3270317975705273,0.24667920017931783,6.168428025879456,0.04870718421225817,0.1447424922687155,0.10814505215055245,0.2370549307701305,142.0
one_inch,CM254-200-M01,400.0,11,3,63.75,96.35807073016792,40.909090909090914,77,7,sin,1.4,0.25039229515939315,1.6773294025013643,4.0444190710495755,0.356345686893262,0.821327514151366,0.6129689854424338,7.41957144622293,0.4103655178593222,0.07472207522051733,0.22352398898685855,0.2370549307701305,163.5
one_inch,CM254-200-M01,400.0,11,3,62.25,94.09082200710516,40.909090909090914,77,7,sin,1.4,0.25039229515939315,1.6773294025013643,4.02586203638525,0.3540224176427856,0.8110328297316541,0.6054830638242471,7.244993294547098,0.3823251824584979,0.5016938893798688,0.22353545843144573,0.2370549307701305,160.5
one_inch,CM254-150-M01,300.0,11,3,47.75,72.17408435083166,40.909090909090914,77,7,sin,1.4,0.25039229515939315,1.6773294025013643,3.6622007156680785,0.3084934212652512,0.8207581860764557,0.6125551962385987,5.557404495014038,0.3665272560912207,0.04286030652520978,0.22354049122467712,0.2370549307701305,131.5
one_inch,CM254-150-M01,300.0,11,3,47.5,71.79620956365453,40.909090909090914,77,7,sin,1.4,0.25039229515939315,1.6773294025013643,3.6586471315274487,0.308048526220744,0.8184778456395105,0.6108975964312111,5.528308136401399,0.19094104244644328,0.08477487864363198,0.22358782690228945,0.2370549307701305,131.0
one_inch,CM254-100-M01,200.0,11,4,62.25,113.24918342163753,24.545454545454543,77,7,sin,1.4,0.3351296114618431,1.702953199870583,2.7650614479605315,0.31332698436156714,1.183701276984088,1.0645193802908042,8.72018712346609,0.03881137367077159,0.286583289057301,0.25258020216486615,0.2370549307701305,160.5
one_inch,CM254-100-M01,200.0,11,4,62.0,112.79436742396027,24.545454545454543,77,7,sin,1.4,0.3351296114618431,1.702953199870583,2.762531228064336,0.3129030085562046,1.181000030320636,1.0621525379244727,8.68516629164494,0.16918461941503082,0.1043364268497804,0.2525922165664788,0.2370549307701305,160.0
one_inch,CM254-075-M01,150.0,11,4,47.0,85.50540756332472,24.545454545454543,77,7,sin,1.4,0.3351296114618431,1.702953199870583,2.518190197458258,0.27196005123060396,1.1881967662715993,1.068457236505766,6.583916382376004,0.3849640488091417,0.589798217609367,0.2526456825801693,0.2370549307701305,130.0
one_inch,CM254-1000-M01,2000.0,11,5,51.0,100.96178707185513,8.181818181818176,77,7,cos,1.0,0.8677674782351144,1.0,1.4870092815173437,0.4951891471672573,0.3207475456891002,0.31745495461488943,7.774057604532844,0.4351802106576308,0.6887097233718578,0.25807311885490863,0.2370549307701305,138.0
one_inch,CM254-1000-M01,2000.0,11,5,54.5,107.89053716502167,8.181818181818176,77,7,cos,1.0,0.8677674782351144,1.0,1.5066163551491698,0.5036963375877872,0.3316696090994303,0.32826288316412117,8.30757136170667,0.4058186719377872,0.1435007749189836,0.2580733438735132,0.2370549307701305,145.0
one_inch,CM254-050-M01,100.0,11,2,76.25,82.44772466197863,57.27272727272727,77,7,cos,0.7,0.23922971212825342,1.1891165909683294,3.5450291451191176,0.2740381509365574,2.1235114398916797,0.9833299517496015,6.3484747989723544,0.14756288499006942,0.318182598564281,0.27407922774235227,0.2370549307701305,188.5
one_inch,CM254-050-M01,100.0,11,2,76.25,82.44772466197863,57.27272727272727,77,7,sin,0.7,0.23570423085009434,1.1900511781378578,3.5980529446350213,0.2740381509365574,2.1235114398916797,0.9833299517496015,6.3484747989723544,0.14756288499006942,0.318182598564281,0.27407922774235227,0.2370549307701305,188.5
one_inch,CM254-050-M01,100.0,11,2,76.0,82.17740425325083,57.27272727272727,77,7,cos,0.7,0.23922971212825342,1.1891165909683294,3.5426111605412864,0.2737489240593149,2.117647277490841,0.9815730913325227,6.327660127500314,0.3039776198744981,0.1829043464492095,0.27419072600482475,0.2370549307701305,188.0
one_inch,CM254-050-M01,100.0,11,2,76.0,82.17740425325083,57.27272727272727,77,7,sin,0.7,0.23570423085009434,1.1900511781378578,3.5955987937171576,0.2737489240593149,2.117647277490841,0.9815730913325227,6.327660127500314,0.3039776198744981,0.1829043464492095,0.27419072600482475,0.2370549307701305,188.0
one_inch,CM254-100-M01,200.0,16,5,69.0,114.74280649775125,33.75,80,5,cos,0.7,0.41874862651145955,1.175804976890211,2.242245502312693,0.31946861219746897,1.2556032943541722,1.0204596601967935,9.179424519820099,0.08270136653960591,0.044636177591133475,0.019138524702579027,0.22654667090335312,174.0
one_inch,CM254-100-M01,200.0,16,5,69.0,114.74280649775125,33.75,80,5,sin,0.7,0.4187486265114592,1.1758049768902106,2.2422455023126946,0.31946861219746897,1.2556032943541722,1.0204596601967935,9.179424519820099,0.08270136653960591,0.044636177591133475,0.019138524702579027,0.22654667090335312,174.0
